,color,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,actor_1_name,cast_total_facebook_likes,actor_3_name,language,budget_x,actor_2_facebook_likes,movie_facebook_likes,director,writer,producer,composer,cinematographer,main_actor_4,worldwide,mpaa,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western
362,1,0.22575479959907385,-0.31565423266516174,-0.41180127495312585,224,-0.6843784313529387,314,-0.6966711745059363,79,0,0.06798227337673991,-0.4966377619267305,-0.4743272472487006,157,213,237,45,97,317,-0.29145638890901554,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
363,1,2.1036921665330524,4.816094202492021,-0.3039866092274141,229,0.8310010527150942,287,0.9528174373447398,39,0,-0.32557221576408074,1.628668506513719,-0.1902021837023619,94,249,61,56,100,42,-0.6234959655266936,3,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
364,1,0.3598931829515009,-0.302213939144512,-0.15562075579591228,372,-0.6843784313529387,288,-0.5873360782074487,635,0,0.31786768012648225,-0.3811366593467964,-0.5690356017641469,353,102,203,184,193,455,-0.5142453378469701,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
365,1,-0.6237882949662974,-0.24405412354606393,-0.14146002358119195,511,-0.010876438433813031,250,0.17741511416217184,395,0,0.17082788189087877,0.4822555776806265,-0.5690356017641469,419,541,281,99,61,510,1.208613242583097,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
366,1,-0.08723476155658924,2.861142417670237,1.1458792686661126,518,1.2519397982895477,152,1.4198323683849947,293,0,-0.10639916832924114,1.3420652743054458,1.230423134029332,405,122,24,27,115,160,0.09429167854561325,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
367,1,1.209436277516872,-0.22328276083233248,-0.27823982338246805,273,1.9254417912086734,158,1.5975328624596095,42,0,-0.21125352824763607,1.4853668904095825,3.850687608956678,142,185,304,91,249,588,1.6202317301967766,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
368,1,-0.5790755005154884,-0.19835712557585472,-0.31492899321151624,352,0.2416868089108591,45,-0.07687444147903191,458,0,-0.13973471096666198,-0.4248436522585581,1.1988536825241831,417,104,85,33,143,349,1.2640143101795678,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,1,0.0469036217958378,-0.31003374628379915,-0.42789301610621716,42,0.1574990597959684,50,0.3728014394006109,216,0,-0.128224027923037,1.1987636582013093,0.1254923313491256,109,305,246,5,76,43,-0.43303295308407747,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
372,1,-0.08723476155658924,-0.29414976303212215,-0.32780238613398927,514,-0.010876438433813031,6,-0.1982477926033158,144,0,0.116033415950075,-0.4582329288108219,-0.5690356017641469,318,11,159,174,61,476,-0.14741593545544357,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
373,1,-1.2497674172776236,-0.30807879449897735,-0.2273899213386995,249,-0.8527539295827202,19,-0.6748239713035652,383,0,-0.23894763548279577,-0.377554118944193,-0.5690356017641469,286,310,352,130,245,279,0.33264429723729105,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
374,1,-0.6237882949662974,-0.26164868960946,3.076888207037069,6,0.07331131068107768,325,1.0687909128475759,322,0,-0.2043629553183591,1.0554620420971728,-0.12706328069206438,113,181,159,168,243,148,-0.07096263416235844,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,1,-0.22137314490901627,-0.29414976303212215,3.076888207037069,170,0.1574990597959684,36,1.3426983652419293,36,0,-0.03761324289393881,1.1987636582013093,-0.5690356017641469,318,561,284,184,61,169,-0.03815565791601319,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,1,0.583457155205546,-0.24771965814260477,-0.3529055023328117,262,0.578437805370422,195,0.2469199352345679,505,0,0.14739616108698128,0.05235072936821674,-0.5690356017641469,291,430,50,79,163,28,0.2205530616505583,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
380,1,-0.7132138838679154,-0.27582209004941793,-0.3039866092274141,90,-0.010876438433813031,6,-0.24095139614173733,358,0,-0.03761324289393881,-0.3963266306538349,-0.5690356017641469,1,392,159,168,164,232,-0.11049347150175229,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
381,1,0.0916164162466468,-0.31565423266516174,-0.20003396137844429,246,0.3258745580257498,344,-0.04293944330754845,392,0,0.18676145203752853,-0.377554118944193,-0.5690356017641469,365,397,357,179,40,397,-0.1423186896305881,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
382,1,0.0916164162466468,-0.26164868960946,-0.3014119306429195,49,-0.010876438433813031,6,-0.06785813539551368,367,0,-0.13973471096666198,-0.09095088673591983,0.030783976833679356,113,22,159,168,243,484,-0.15485078785200826,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
383,1,0.13632921069745582,-0.27802141080734244,-0.16881598354144717,193,-0.6843784313529387,296,-0.5973431871572876,94,0,-0.03761324289393881,-0.38013354803406746,-0.5690356017641469,84,284,310,27,49,446,-0.24902120758624796,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
384,1,1.7459898109265803,-0.234279364621955,4.6860623223462,390,0.9151888018299849,273,2.1507971830130796,106,0,0.12396444028308416,2.345176587034402,-0.5690356017641469,26,72,5,71,126,179,-0.1954429323015055,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
385,1,0.13632921069745582,-0.28706306281214317,2.7550533839752434,379,0.578437805370422,96,1.3426488250986133,221,0,-0.10639916832924114,1.628668506513719,0.06235342833882811,8,187,49,22,66,219,-0.3629706982395165,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
386,1,-0.9814906505727695,-0.2694684967487471,-0.45106512336666865,216,-0.8527539295827202,293,-0.8138336134483573,663,0,-0.2961392607274058,-0.4954913489978974,-0.5690356017641469,381,359,344,33,130,194,-0.28023892579961746,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
387,1,-0.4896499116138704,-0.24209917176124215,-0.4404445742056284,264,0.578437805370422,195,0.2228929657262913,340,0,-0.03761324289393881,0.05235072936821674,-0.5690356017641469,369,144,313,186,59,257,-0.02837390400334965,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
388,1,0.8517339219104001,-0.20519945682273097,-0.23897597496892525,331,-0.010876438433813031,44,0.13456289019380224,296,0,-0.45940226157888964,0.6255571937847629,2.0196594216580506,91,124,88,173,216,453,-0.21564276971759633,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
389,1,-1.5627569784332866,-0.30587947374105284,-0.34260678799483324,538,-0.6843784313529387,192,-0.6589215852991183,336,0,-0.10639916832924114,-0.4288560975094739,-0.5690356017641469,123,239,110,99,182,624,-0.18214798677102687,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
391,1,-0.5790755005154884,-0.27826577978044514,-0.3767212792393868,317,-0.6843784313529387,296,-0.609480522269716,476,0,-0.13973471096666198,-0.377554118944193,-0.5690356017641469,132,437,407,168,164,367,-0.32692562331929764,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
392,1,0.628169949656355,-0.2086206224461691,-0.30173376546598135,167,0.578437805370422,96,0.11697613931661008,331,0,0.10884053821670948,-0.377554118944193,-0.5690356017641469,219,473,209,157,242,376,-0.5509157879446474,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
394,1,-0.8473522672203425,-0.3095450083375937,-0.4304676946907118,16,-0.8619303942362433,221,-0.781533440006303,337,0,0.18676145203752853,-0.4292860023577863,-0.4743272472487006,382,217,408,114,68,513,-0.4058220609371394,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
395,1,-0.7132138838679154,-0.30172520119830654,-0.19939029173232065,164,0.7468133036002034,131,0.40856942287478765,568,0,0.2269534140980373,-0.09095088673591983,-0.5690356017641469,115,529,208,152,176,164,-0.2841749606487158,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
396,1,0.628169949656355,-0.25260703760465925,-0.4108357704839404,399,-0.7685661804678294,238,-0.7347180045726506,4,3,-0.04131078446729236,-0.4811611873874837,-0.5390130533827504,268,494,235,89,189,14,-0.3595201587675024,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
397,1,-1.1156290339251966,-0.2997702494134848,-0.2515275330683365,266,-0.010876438433813031,6,0.3713152351011299,444,0,0.26798940736181676,1.0554620420971728,-0.5690356017641469,399,554,159,174,243,530,-0.6955072186513367,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
398,1,0.13632921069745582,-0.31565423266516174,-0.1829767157561675,214,0.1574990597959684,227,0.46663047084117976,403,0,0.25089987345067594,1.3420652743054458,-0.5690356017641469,409,163,83,46,172,509,-0.5198256953609007,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
399,1,-1.1603418283760056,-0.295127238924533,-0.14146002358119195,159,0.1574990597959684,50,0.0216609035765602,71,0,-0.07236357929643472,-0.377554118944193,-0.5690356017641469,222,412,275,163,175,549,-0.48800452998129573,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
400,1,1.343574660869299,-0.29634908379004665,-0.40439907402270386,263,-0.8543534968159031,48,-0.7861902134780102,87,0,0.26798940736181676,-0.48159109223579616,-0.5690356017641469,350,145,320,182,10,167,-0.6557586455609612,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
401,1,-1.2497674172776236,-0.3051463668217447,-0.3957095338000346,534,-0.8626880839782772,61,-0.7789573525538692,407,0,-0.2043629553183591,-0.46410829507109147,-0.5690356017641469,33,281,292,151,121,324,-0.5118432901644149,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
402,1,0.18104200514826485,-0.3000146183865875,-0.4500996188974832,367,-0.8743901811052471,282,-0.8284974958699034,318,0,-0.629819502402162,-0.5040894459641456,-0.5690356017641469,349,100,208,63,93,374,-0.8325171545854477,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
404,0,0.13632921069745582,-0.2540732514432756,-0.45363980195116327,179,-0.8924063594158337,113,-0.8459356263171475,25,0,-0.07236357929643472,-0.513977257475331,-0.5690356017641469,339,420,197,11,65,569,-0.7602559883197765,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
405,1,0.0469036217958378,-0.1927366391944921,-0.14725305039630482,206,0.9993765509448755,270,1.2975672946810222,200,0,0.14739616108698128,2.058573354826129,-0.5690356017641469,333,409,328,27,29,213,-0.7771002165189125,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
406,1,-0.40022432271225233,-0.3053907357948474,-0.26633193492918045,268,0.2416868089108591,355,-0.038282669835841235,398,0,-0.08376229385492055,-0.40793406155826994,0.09392287984397685,50,103,259,172,61,666,-0.45910013062116833,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
407,1,-0.40022432271225233,-0.31223306704172366,-0.46329484664301807,556,-0.9367733031993811,41,-0.8765018947431406,631,0,0.01859804353848931,-0.5208557350483296,-0.5376239975165239,29,92,52,77,187,61,-0.8145876672884468,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
410,1,0.8964467163612091,0.1730837135402842,-0.2911132163049411,47,-0.8527539295827202,5,-0.7365509898753438,342,0,-0.3104226881657437,-0.4360211783146807,0.34647849188516683,356,10,47,89,213,111,0.5130426355017109,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
411,1,-0.9367778561219605,-0.30050335633279296,-0.2309301043923796,170,0.2416868089108591,185,0.5026956951752527,376,0,-0.19181906702997992,1.1987636582013093,-0.5690356017641469,48,56,28,13,59,407,0.27795776530135613,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
414,1,0.9411595108120181,-0.2193728572626889,-0.14146002358119195,562,1.0835643000597663,136,0.9526688169147917,510,0,0.5678360485770875,0.9121604259930362,-0.5690356017641469,192,282,59,91,228,405,-0.4982410934845599,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
415,1,-1.0709162394743876,-0.26164868960946,-0.28532018948982824,6,0.2416868089108591,9,0.4810466525461457,622,0,-0.15957729586988872,1.0554620420971728,-0.5690356017641469,113,41,399,168,60,190,-0.4039288419157013,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,1,-0.35551152826144333,-0.24014421997642035,-0.21516019806235012,121,0.9993765509448755,270,0.3765664902926295,465,0,0.05366927787139204,-0.4080773631743741,-0.5690356017641469,210,186,299,47,159,207,0.08997044546962517,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
417,1,-0.7132138838679154,-0.29097296638178677,-0.35805485950180094,559,-0.8527539295827202,293,-0.7615192221066251,287,0,-0.002133149426990962,-0.4603824530523839,-0.5690356017641469,299,138,189,102,195,256,-0.8085068120310486,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
418,1,-1.0262034450235786,-0.31443238779964816,-0.16591947013389072,235,0.9151888018299849,286,0.5130000449849879,328,0,0.16823286183248579,-0.377554118944193,-0.5559974182925205,114,257,11,130,245,273,-0.8065740103594309,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
420,0,-0.22137314490901627,-0.3046576288755392,-0.191344421155775,360,-0.8527539295827202,151,-0.6430687394379873,634,0,0.10053271947918666,-0.3958967258055225,-0.5690356017641469,392,13,405,182,44,277,-0.16727119806001128,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
422,1,-0.2660859393598253,-0.31565423266516174,-0.45750181982790517,143,0.41006230714064057,59,-0.0602289533248444,544,0,-0.0539696504586155,-0.45923604012355085,-0.03235492617661814,12,19,254,105,75,444,-0.676193240274803,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
423,1,-0.4896499116138704,-0.31565423266516174,-0.3007682609967959,553,0.7468133036002034,131,0.183409471503412,82,0,0.14329372545015304,-0.4113733003447692,-0.5690356017641469,56,560,233,137,172,210,0.446203716772287,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
424,1,-0.22137314490901627,-0.23379062667574957,-0.14532204145793384,385,-0.010876438433813031,21,0.3997017372212175,132,0,-0.1432087591646179,1.0554620420971728,-0.5690356017641469,416,405,184,45,170,609,0.4158297617641567,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
425,1,0.0021908273450287827,-0.28950675254317043,-0.38573265428511794,444,-0.8666449081866772,94,-0.7866856149111705,277,0,0.034092026002762794,-0.436307781546889,-0.5690356017641469,63,459,247,189,42,578,1.8493122725559776,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
426,1,-0.7132138838679154,-0.29414976303212215,-0.3577330246787391,422,-0.010876438433813031,6,-0.23495703880049718,17,0,-0.005908339373385096,-0.45966594497186325,-0.22177163520751064,318,202,159,174,106,575,-0.09889987009836022,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
427,1,0.4493187718531189,-0.2638480103673845,-0.3364919263566586,13,-0.8853345884901829,143,-0.7790068926971853,257,0,-0.5796527273238576,-0.4603824530523839,-0.540844081570049,331,585,164,184,256,528,-0.6303419078965713,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
428,1,0.4493187718531189,-0.2533401445239674,-0.1533679120344795,126,-0.010876438433813031,250,-0.21712258720672484,442,0,-0.2995366145625118,-0.3792737383374426,2.745756806276472,254,160,38,27,170,657,0.3124529394195908,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
429,1,-0.5790755005154884,-0.26164868960946,0.8240444456042865,6,0.07331131068107768,325,0.5351444890472551,564,0,-0.10639916832924114,1.0554620420971728,-0.1902021837023619,113,8,159,168,243,105,0.08244658606687702,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,1,0.583457155205546,3.10551139077296,-0.3886291676926744,105,0.3258745580257498,344,-0.07410019345333399,53,0,-0.3501549721436685,-0.4540771819438019,-0.0639243776817669,402,30,235,106,110,588,-0.00807234497964241,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
431,1,0.4046059774023099,-0.25260703760465925,-0.2225623989927721,486,-0.8639509002150007,255,-0.7069755243156715,54,0,0.14329372545015304,-0.40248860014631277,-0.5690356017641469,268,486,266,91,59,542,0.05927087004637425,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
432,1,-0.5790755005154884,-0.31565423266516174,4.3642274992843735,540,0.9151888018299849,273,2.1278105565144396,341,0,-0.10994617153935433,1.628668506513719,-0.5690356017641469,288,2,135,91,233,31,-0.4796123270895122,3,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
434,1,0.13632921069745582,-0.2000677083875738,-0.2444471669609763,113,0.07331131068107768,102,-0.0894576378813046,164,0,-0.5358211286361623,-0.377554118944193,-0.5690356017641469,129,164,86,104,115,638,-0.5611193826926305,2,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
436,1,1.209436277516872,-0.10916245039336084,-0.2100108408933609,542,0.1574990597959684,50,-0.055225398849924945,129,0,-0.08692104695199164,-0.377554118944193,-0.5690356017641469,28,17,156,120,162,173,-0.5854383672807574,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
437,1,-0.6685010894171064,-0.28486374205421866,-0.16559763531082888,328,0.6626255544853127,346,0.37210787739418644,98,0,-0.20769556426021382,-0.377554118944193,-0.5690356017641469,342,48,363,166,219,94,-0.5926401026638751,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
438,1,0.0469036217958378,-0.31565423266516174,-0.42982402504458816,180,0.3258745580257498,130,-0.09708681995197388,121,0,-0.35765882874990096,-0.44791521245132404,0.7884508129572493,158,214,380,44,123,185,-0.5991847746870874,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,1,0.717595538557973,-0.24869713403501567,-0.41888164106048603,421,-0.010876438433813031,6,-0.2562593004263919,573,0,0.10884053821670948,-0.3827129771239419,-0.5690356017641469,175,246,214,79,126,119,-0.7302645552851977,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
440,1,-1.0709162394743876,-0.3090562703913882,-0.16559763531082888,265,0.07331131068107768,325,-0.019606035805696323,98,0,-0.07598506957396008,-0.38185316742731706,-0.5690356017641469,151,110,160,60,258,560,-0.3744624677237746,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
441,1,0.3598931829515009,-0.2491858719812211,-0.40118072579208564,86,0.1574990597959684,50,-0.18630861806415155,50,0,0.2269534140980373,-0.4563700078014681,-0.5690356017641469,34,220,22,35,47,630,-0.657384757233096,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
442,1,-0.22137314490901627,-0.12920070618778412,-0.39184751592329264,141,0.3258745580257498,130,-0.04972644294184514,598,0,-0.23894763548279577,-0.377554118944193,0.3780479433903156,406,76,259,183,26,591,-0.1092172775555111,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
444,1,0.0469036217958378,-0.30563510476795014,-0.28918220736657013,82,-0.010876438433813031,127,-0.18165184459244432,389,0,0.030237557067494918,-0.38013354803406746,-0.5485785971888105,358,492,248,8,16,390,-0.7446241028828468,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
445,1,-0.9814906505727695,-0.2538288824701728,-0.2582860643526348,75,-0.6843784313529387,47,-0.6001669753263016,429,0,0.10482248176535977,-0.3934605983317521,-0.5474736663861303,162,330,279,17,8,103,-0.9392798834450643,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
446,1,-0.08723476155658924,-0.2638480103673845,-0.2804926671439008,546,-0.7685661804678294,95,-0.6587729648691701,460,0,-0.6944016049139521,-0.39976586944033415,-0.5374661502589981,207,370,413,126,26,633,-0.82051614397092,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
447,1,-0.40022432271225233,-0.31565423266516174,-0.1533679120344795,84,0.578437805370422,292,0.7901771468381994,442,0,0.14329372545015304,1.3420652743054458,-0.5690356017641469,257,371,26,91,71,587,0.21492647401847906,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
449,1,0.583457155205546,-0.31565423266516174,-0.19745928279394967,3,-0.6001906822380481,180,-0.5265007822153587,575,0,-0.10004954116020838,-0.23425250284005641,0.7568813614521006,435,588,102,186,142,295,-0.6324366180989974,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
451,1,-0.13194755600739827,-0.2980596666017657,-0.23318294815381238,445,-0.010876438433813031,232,-0.1916094133989672,14,0,-0.24880427543529682,-0.377554118944193,-0.5690356017641469,21,280,110,74,66,18,-0.5233204553629833,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
452,1,1.7012770164757713,-0.31565423266516174,-0.42145631964498065,434,-0.010876438433813031,6,-0.28945119644813483,427,0,-0.17578719954195757,-0.44046352841390896,-0.5690356017641469,229,325,212,134,110,198,-0.6903221696546846,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
453,1,-0.22137314490901627,-0.18564993897451315,-0.31492899321151624,199,-0.6843784313529387,157,-0.6196362516495031,621,0,-0.21775919365171753,-0.4294293039738904,-0.5690356017641469,313,395,289,45,162,274,-0.6142351553574632,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
454,1,0.31518038850069185,-0.2460090753308857,-0.145000206634872,317,-0.2634396857784852,357,-0.26180779647778774,218,0,-0.12001590780464923,-0.377554118944193,-0.5690356017641469,0,575,212,8,175,218,-0.28343043464387224,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
455,1,-1.2497674172776236,-0.30563510476795014,-0.27856165820552986,243,-0.8527539295827202,277,-0.7137625239499681,368,0,0.03154392236575333,-0.42169101670426706,-0.5606381276637773,395,229,196,54,50,524,-0.14783488900669584,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
458,1,1.6565642220249623,-0.31565423266516174,-0.22352790346195758,209,-0.8578051945296136,223,-0.6630829573376651,280,0,0.03154392236575333,-0.40248860014631277,-0.5690356017641469,133,419,125,128,59,290,-0.7997865570746059,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
459,1,0.0469036217958378,-0.2638480103673845,-0.3146071583884544,192,0.1574990597959684,329,-0.14439765681878658,139,0,0.03154392236575333,-0.4265632716518077,-0.541065067730585,331,250,324,23,162,86,-0.7179222840008256,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
460,1,-0.31079873381063433,-0.31565423266516174,-0.1794365327024874,276,-0.6843784313529387,51,-0.5162955126922556,665,0,-0.3501549721436685,-0.23425250284005641,-0.5690356017641469,257,371,358,91,213,85,0.15786658498685116,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
461,1,-0.40022432271225233,-0.31565423266516174,-0.38541081946205613,364,-0.8771683768260384,295,-0.7936212349754154,111,0,-0.004628843488704495,-0.44504918012924133,-0.5690356017641469,257,371,126,91,242,5,0.9032164298163411,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
464,1,0.762308333008782,-0.22841450926748966,-0.39506586415391093,196,0.2416868089108591,355,-0.14390225538562623,387,0,-0.05247641737026266,-0.4888994746571071,-0.25334108671265937,337,472,299,159,61,568,0.3014225886246789,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
465,1,-1.0262034450235786,-0.31443238779964816,-0.2296427651001323,66,-0.863698336967656,337,-0.618150047350022,183,0,-0.37591859774289965,-0.39747304358266794,-0.0639243776817669,306,206,270,99,189,114,0.16684215355252788,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
